net_name,f_type,cube_cnt,complete,fdp
P1_UWORD_REG_7__SCAN_IN,sa0,30,0,7.3079107322e-02
P1_UWORD_REG_6__SCAN_IN,sa1,30,0,7.3079107322e-02
P1_REIP_REG_3__SCAN_IN,sa1,30,0,3.6167526245e-01
P1_REIP_REG_4__SCAN_IN,sa0,30,0,2.8434944898e-01
P1_CODEFETCH_REG_SCAN_IN,sa1,30,0,3.6338837445e-01
P2_UWORD_REG_5__SCAN_IN,sa1,2,1,2.5000000000e-01
P2_UWORD_REG_6__SCAN_IN,sa0,2,1,2.5000000000e-01
P2_REIP_REG_2__SCAN_IN,sa1,30,0,2.0313387644e-01
P2_REIP_REG_3__SCAN_IN,sa0,30,0,3.1266850162e-02
P2_CODEFETCH_REG_SCAN_IN,sa0,30,0,4.3313831984e-01
P2_INSTQUEUE_REG_15__7__SCAN_IN,sa1,30,0,4.7694682082e-03
P3_UWORD_REG_4__SCAN_IN,sa1,2,1,2.5000000000e-01
P3_UWORD_REG_5__SCAN_IN,sa0,2,1,2.5000000000e-01
P3_INSTADDRPOINTER_REG_29__SCAN_IN,sa1,30,0,2.5048828090e-01
P3_INSTQUEUE_REG_15__6__SCAN_IN,sa1,30,0,3.9086914063e-01
P3_INSTQUEUE_REG_15__7__SCAN_IN,sa0,30,0,4.2974853516e-01
P3_INSTQUEUE_REG_14__7__SCAN_IN,sa1,30,0,4.2858886905e-01
P3_REIP_REG_2__SCAN_IN,sa0,30,0,2.0512390137e-01
P3_REIP_REG_1__SCAN_IN,sa1,30,0,3.7422943123e-01
P1_BE_N_REG_0__SCAN_IN,sa0,30,0,3.7548828124e-01
P1_UWORD_REG_8__SCAN_IN,sa0,30,0,7.3079107322e-02
P1_UWORD_REG_7__SCAN_IN,sa1,30,0,7.3079107322e-02
P1_REIP_REG_4__SCAN_IN,sa1,30,0,2.8434944898e-01
P1_REIP_REG_5__SCAN_IN,sa0,30,0,6.2534354685e-02
P2_UWORD_REG_6__SCAN_IN,sa1,2,1,2.5000000000e-01
P2_UWORD_REG_7__SCAN_IN,sa0,2,1,2.5000000000e-01
P2_REIP_REG_3__SCAN_IN,sa1,30,0,3.1266850162e-02
P2_REIP_REG_4__SCAN_IN,sa0,30,0,2.0312536820e-01
P2_CODEFETCH_REG_SCAN_IN,sa1,30,0,4.3313831984e-01
P3_UWORD_REG_5__SCAN_IN,sa1,2,1,2.5000000000e-01
P3_UWORD_REG_6__SCAN_IN,sa0,2,1,2.5000000000e-01
P3_INSTQUEUE_REG_15__7__SCAN_IN,sa1,30,0,3.9086914063e-01
P3_REIP_REG_2__SCAN_IN,sa1,30,0,2.0512390137e-01
P3_REIP_REG_3__SCAN_IN,sa0,30,0,2.0342636108e-01
P3_CODEFETCH_REG_SCAN_IN,sa0,30,0,4.3286466051e-01
P1_BE_N_REG_0__SCAN_IN,sa1,30,0,3.7548828124e-01
P1_BE_N_REG_1__SCAN_IN,sa0,30,0,3.7548828124e-01
P2_BE_N_REG_0__SCAN_IN,sa0,30,0,3.7573242187e-01
P1_UWORD_REG_9__SCAN_IN,sa0,30,0,7.3079107322e-02
P1_UWORD_REG_8__SCAN_IN,sa1,30,0,7.3079107322e-02
P1_REIP_REG_5__SCAN_IN,sa1,30,0,6.2534354685e-02
P1_REIP_REG_6__SCAN_IN,sa0,30,0,6.2534820288e-02
P2_UWORD_REG_7__SCAN_IN,sa1,2,1,2.5000000000e-01
P2_UWORD_REG_8__SCAN_IN,sa0,2,1,2.5000000000e-01
P2_REIP_REG_4__SCAN_IN,sa1,30,0,2.0312536820e-01
P2_REIP_REG_5__SCAN_IN,sa0,30,0,2.0314410375e-01
P3_UWORD_REG_6__SCAN_IN,sa1,2,1,2.5000000000e-01
P3_UWORD_REG_7__SCAN_IN,sa0,2,1,2.5000000000e-01
P3_REIP_REG_3__SCAN_IN,sa1,30,0,2.0342636108e-01
P3_REIP_REG_4__SCAN_IN,sa0,30,0,2.0383863640e-01
P3_CODEFETCH_REG_SCAN_IN,sa1,30,0,4.3286466051e-01
P1_DATAO_REG_10__SCAN_IN,sa0,30,0,9.4261248189e-02
P1_BE_N_REG_2__SCAN_IN,sa0,30,0,3.7548828124e-01
P1_BE_N_REG_1__SCAN_IN,sa1,30,0,3.7548828124e-01
P3_BE_N_REG_0__SCAN_IN,sa0,13,1,3.7597465515e-01
P2_BE_N_REG_0__SCAN_IN,sa1,30,0,3.7573242187e-01
P2_BE_N_REG_1__SCAN_IN,sa0,30,0,3.7573242187e-01
READY11_REG_SCAN_IN,sa1,30,0,1.3720810041e-01
READY1,sa1,30,0,1.3720810041e-01
P1_UWORD_REG_9__SCAN_IN,sa1,30,0,7.3079107322e-02
P1_REIP_REG_6__SCAN_IN,sa1,30,0,6.2534820288e-02
P1_REIP_REG_7__SCAN_IN,sa0,30,0,6.2534820289e-02
P2_UWORD_REG_8__SCAN_IN,sa1,2,1,2.5000000000e-01
P2_UWORD_REG_9__SCAN_IN,sa0,2,1,2.5000000000e-01
P2_REIP_REG_5__SCAN_IN,sa1,30,0,2.0314410375e-01
